scenario,region,variables,unit,2020,2030,2050
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.232999922,1.373254617
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.235892289,1.378399399
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.243523008,1.404384514
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.233260701,1.384273032
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Generic,%,1,1.10960602,1.132158988
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.707746329,1.931707307
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CH4 emissions,%,1,5.927871313,28.6915773
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane,Nm3/year,3.60E+08,6.24E+09,1.60E+10
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical,Nm3/year,1.25E+07,2.17E+08,5.56E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water,Nm3/year,1.25E+07,2.17E+08,5.56E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA,Nm3/year,3.35E+07,5.80E+08,1.49E+09
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic,Nm3/year,8.36E+06,1.45E+08,3.72E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane with CCS,Nm3/year,0.00E+00,3.10E+08,1.95E+09
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical with CCS,Nm3/year,0.00E+00,1.08E+07,6.79E+07
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water with CCS,Nm3/year,0.00E+00,1.08E+07,6.79E+07
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA with CCS,Nm3/year,0.00E+00,2.88E+07,1.81E+08
S3 Renew,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic with CCS,Nm3/year,0.00E+00,7.20E+06,4.54E+07
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Biogenic CO2 emissions,%,1,1,1.01
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Biogenic CO2 emissions,%,1,1,1.001
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Biogenic CO2 emissions,%,1,1,1.02
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Biogenic CO2 emissions,%,1,1,1.03
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Biogenic CO2 emissions,%,1,1,1.0005
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane purification|Biogenic CH4 emissions,%,1,1,1.00E+20
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Electricity,%,1,1,1.009642426
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Electricity,%,1,1,1.001
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Electricity,%,1,1,1.018
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Electricity,%,1,1,1.025
S3 Renew,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Electricity,%,1,1,1.001
S3 Renew,FR,Production|Natural gas|High to low,TWh,1,1,1
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas,Nm3/year,1.41E+08,4.53E+08,4.20E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas,Nm3/year,9.67E+07,3.12E+07,5.62E+07
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion grass|Biogas,Nm3/year,1.27E+07,3.68E+08,3.01E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas,Nm3/year,1.82E+08,0.00E+00,0.00E+00
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas,Nm3/year,0.00E+00,1.50E+07,1.98E+07
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas,Nm3/year,3.54E+07,1.70E+08,2.79E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas,Nm3/year,1.83E+08,1.56E+07,1.63E+06
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas,Nm3/year,4.23E+08,3.92E+07,2.29E+07
S3 Nuc,FR,Production|Natural gas|Pyrogasification|Renewable,Nm3/year,0,43000000,4848000000
S3 Nuc,FR,Production|Natural gas|Pyrogasification|Fossil,Nm3/year,0,0,1881000000
S3 Nuc,FR,Production|Natural gas|Power to gas,Nm3/year,0,325000000,2047000000
S3 Nuc,FR,Efficiency|Natural gas|Power to gas|Methanation,%,77,83,85
S3 Nuc,FR,Production|Natural gas|Imports|Fossil,Nm3/year,38430000000,29405000000,1518000000
S3 Nuc,FR,Production|Natural gas|Imports|Renewable,Nm3/year,0,0,0
S3 Nuc,FR,Production|Natural gas|Total,Nm3/year,38630000000,34885000000,21928000000
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane,Nm3/year,9.90E+07,3.05E+09,7.78E+09
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane,Nm3/year,3.02E+07,2.09E+08,1.04E+09
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion grass|Biogas to biomethane,Nm3/year,6.57E+06,2.46E+09,5.87E+09
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane,Nm3/year,2.81E+07,2.41E+08,3.68E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane,Nm3/year,2.85E+07,1.13E+08,1.67E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane,Nm3/year,4.52E+07,1.21E+09,5.53E+09
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane,Nm3/year,6.44E+07,1.97E+08,9.40E+07
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane,Nm3/year,1.24E+08,2.79E+08,4.43E+08
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.232999922,1.373254617
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.235892289,1.378399399
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.243523008,1.404384514
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.233260701,1.384273032
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Generic,%,1,1.10960602,1.132158988
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.707746329,1.931707307
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CH4 emissions,%,1,5.927871313,28.6915773
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane,Nm3/year,3.60E+08,6.24E+09,1.60E+10
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical,Nm3/year,1.25E+07,2.17E+08,5.56E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water,Nm3/year,1.25E+07,2.17E+08,5.56E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA,Nm3/year,3.35E+07,5.80E+08,1.49E+09
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic,Nm3/year,8.36E+06,1.45E+08,3.72E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane with CCS,Nm3/year,0.00E+00,3.10E+08,1.95E+09
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical with CCS,Nm3/year,0.00E+00,1.08E+07,6.79E+07
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water with CCS,Nm3/year,0.00E+00,1.08E+07,6.79E+07
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA with CCS,Nm3/year,0.00E+00,2.88E+07,1.81E+08
S3 Nuc,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic with CCS,Nm3/year,0.00E+00,7.20E+06,4.54E+07
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Biogenic CO2 emissions,%,1,1,1.01
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Biogenic CO2 emissions,%,1,1,1.001
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Biogenic CO2 emissions,%,1,1,1.02
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Biogenic CO2 emissions,%,1,1,1.03
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Biogenic CO2 emissions,%,1,1,1.0005
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane purification|Biogenic CH4 emissions,%,1,1,1.00E+20
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Electricity,%,1,1,1.009642426
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Electricity,%,1,1,1.001
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Electricity,%,1,1,1.018
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Electricity,%,1,1,1.025
S3 Nuc,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Electricity,%,1,1,1.001
S3 Nuc,FR,Production|Natural gas|High to low,TWh,1,1,1
S4,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas,Nm3/year,1.41E+08,4.68E+08,4.70E+08
S4,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas,Nm3/year,9.67E+07,4.85E+07,6.64E+07
S4,FR,Production|Natural gas|Anaerobic digestion grass|Biogas,Nm3/year,1.27E+07,3.65E+08,2.82E+08
S4,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas,Nm3/year,1.82E+08,0.00E+00,0.00E+00
S4,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas,Nm3/year,0.00E+00,1.50E+07,1.98E+07
S4,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas,Nm3/year,3.54E+07,1.60E+08,3.50E+08
S4,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas,Nm3/year,1.83E+08,1.56E+07,1.85E+06
S4,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas,Nm3/year,4.23E+08,4.08E+07,2.35E+07
S4,FR,Production|Natural gas|Pyrogasification|Renewable,Nm3/year,0,35000000,1684000000
S4,FR,Production|Natural gas|Pyrogasification|Fossil,Nm3/year,0,0,1123000000
S4,FR,Production|Natural gas|Power to gas,Nm3/year,0,0,0
S4,FR,Efficiency|Natural gas|Power to gas|Methanation,%,77,83,85
S4,FR,Production|Natural gas|Imports|Fossil,Nm3/year,38430000000,39787000000,17045000000
S4,FR,Production|Natural gas|Imports|Renewable,Nm3/year,0,0,4416000000
S4,FR,Production|Natural gas|Total,Nm3/year,38630000000,45030000000,37056000000
S4,FR,Production|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane,Nm3/year,9.90E+07,3.15E+09,8.76E+09
S4,FR,Production|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane,Nm3/year,3.02E+07,3.25E+08,1.23E+09
S4,FR,Production|Natural gas|Anaerobic digestion grass|Biogas to biomethane,Nm3/year,6.57E+06,2.44E+09,5.56E+09
S4,FR,Production|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane,Nm3/year,2.81E+07,2.41E+08,3.69E+08
S4,FR,Production|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane,Nm3/year,2.85E+07,1.13E+08,1.68E+08
S4,FR,Production|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane,Nm3/year,4.52E+07,1.14E+09,6.99E+09
S4,FR,Production|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane,Nm3/year,6.44E+07,1.99E+08,1.11E+08
S4,FR,Production|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane,Nm3/year,1.24E+08,2.90E+08,4.57E+08
S4,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S4,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S4,FR,Efficiency|Natural gas|Anaerobic digestion CIVE|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S4,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S4,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S4,FR,Efficiency|Natural gas|Anaerobic digestion dedicated crops|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S4,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S4,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.24274411,1.401822308
S4,FR,Efficiency|Natural gas|Anaerobic digestion grass|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S4,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S4,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.232999922,1.373254617
S4,FR,Efficiency|Natural gas|Anaerobic digestion biowaste|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S4,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Generic,%,1,1.043204958,1.064408311
S4,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.235892289,1.378399399
S4,FR,Efficiency|Natural gas|Anaerobic digestion sewage sludge|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.828831874,13.69187084
S4,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S4,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.243523008,1.404384514
S4,FR,Efficiency|Natural gas|Anaerobic digestion agricultural residues|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S4,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Generic,%,1,1.040548915,1.061698284
S4,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.233260701,1.384273032
S4,FR,Efficiency|Natural gas|Anaerobic digestion industrial wastewater|Biogas to biomethane|Biogenic CH4 emissions,%,1,2.712136891,13.12705373
S4,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Generic,%,1,1.10960602,1.132158988
S4,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CO2 emissions,%,1,1.707746329,1.931707307
S4,FR,Efficiency|Natural gas|Anaerobic digestion animal manure|Biogas to biomethane|Biogenic CH4 emissions,%,1,5.927871313,28.6915773
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane,Nm3/year,3.60E+08,6.67E+09,1.99E+10
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical,Nm3/year,1.25E+07,2.32E+08,6.93E+08
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water,Nm3/year,1.25E+07,2.32E+08,6.93E+08
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA,Nm3/year,3.35E+07,6.20E+08,1.85E+09
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic,Nm3/year,8.36E+06,1.55E+08,4.63E+08
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane membrane with CCS,Nm3/year,0.00E+00,0.00E+00,0.00E+00
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane chemical with CCS,Nm3/year,0.00E+00,0.00E+00,0.00E+00
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane water with CCS,Nm3/year,0.00E+00,0.00E+00,0.00E+00
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane PSA with CCS,Nm3/year,0.00E+00,0.00E+00,0.00E+00
S4,FR,Production|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic with CCS,Nm3/year,0.00E+00,0.00E+00,0.00E+00
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Biogenic CO2 emissions,%,1,1,1.01
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Biogenic CO2 emissions,%,1,1,1.001
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Biogenic CO2 emissions,%,1,1,1.02
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Biogenic CO2 emissions,%,1,1,1.03
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Biogenic CO2 emissions,%,1,1,1.0005
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane purification|Biogenic CH4 emissions,%,1,1,1.00E+20
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane membrane|Electricity,%,1,1,1.009642426
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane chemical|Electricity,%,1,1,1.001
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane water|Electricity,%,1,1,1.018
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane PSA|Electricity,%,1,1,1.025
S4,FR,Efficiency|Natural gas|Anaerobic digestion|Biogas to biomethane cryogenic|Electricity,%,1,1,1.001
S4,FR,Production|Natural gas|High to low,TWh,1,1,1
